created_by,geometry,name,natural,source,note,barrier,wikidata,access,material,traffic_calming,operator,wheelchair,nodes,leisure,wikipedia,arivac:typetxt,landuse,website,source:access,designation,old_name,disused,description,layer,fixme,leaf_cycle,leaf_type,landcover,operator:wikidata,island,area,disused:leisure,place,verge,fence_type,height,start_date,wall,kerb,kerb:height,shrubbery:density,level,ways,type
,"POLYGON ((-0.1016336 51.2985524, -0.1009413 51.298631, -0.1007493 51.2981803, -0.1003855 51.297743, -0.1003254 51.2973623, -0.1004906 51.2971727, -0.1007524 51.297057, -0.1011042 51.2971073, -0.1013381 51.2973856, -0.1013937 51.2979356, -0.1013956 51.2981836, -0.1016336 51.2985524))",,scrub,,,,,,,,,,"[6469562348, 6469562354, 6469562355, 6469562353, 6469562352, 6469562358, 6469562351, 6469562357, 6469562350, 6469562349, 6469562356, 6469562348]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.2686711 51.5956326, 0.268164 51.5957546, 0.2680755 51.5936134, 0.2682037 51.5936003, 0.2683282 51.5935289, 0.2685181 51.5933697, 0.2686758 51.593307, 0.2689826 51.5928891, 0.26918 51.591594, 0.2694268 51.5911808, 0.2694804 51.5904875, 0.2695338 51.5904027, 0.2697379 51.5904609, 0.2695083 51.5914894, 0.2693045 51.5919707, 0.2692636 51.5921898, 0.2691916 51.5925762, 0.2691195 51.5929626, 0.2690523 51.5933226, 0.2689852 51.5936826, 0.2689722 51.5937524, 0.2689358 51.5937522, 0.2688853 51.5940037, 0.2688098 51.5943802, 0.2687938 51.5946311, 0.2687728 51.5947451, 0.2687058 51.5951361, 0.2686766 51.5953986, 0.2686746 51.595487, 0.2686756 51.595564, 0.2686711 51.5956326))",,scrub,,,,,,,,,,"[3403277050, 2016694877, 3403277031, 3403277043, 3403276683, 9563562856, 3403277099, 3403277052, 3403276684, 3403277013, 3403276999, 3403277095, 3403277078, 3403277004, 6480707637, 6480707636, 6480707634, 3403277010, 6480707643, 6480707651, 6480707659, 6480707650, 6480707640, 6480707649, 6480707641, 6480707684, 6480707657, 6480707653, 6480707683, 6480707682, 3403277050]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0290939 51.3500307, 0.0288994 51.3499799, 0.028949 51.3499048, 0.0288428 51.3498429, 0.0288711 51.3497125, 0.0289348 51.3496439, 0.0291436 51.349655, 0.0292002 51.3497235, 0.0292466 51.3497642, 0.0290939 51.3500307))",,scrub,,,,,,,,,,"[6496435197, 6496435198, 6496435199, 6496435200, 6496435201, 6496435202, 6496435203, 6496435204, 6496435205, 6496435197]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0392112 51.350027, 0.039072 51.3499342, 0.0389787 51.3498857, 0.0398077 51.3492847, 0.039897 51.3493607, 0.0405128 51.3495571, 0.0402693 51.3497327, 0.0397783 51.3499553, 0.0395953 51.3499584, 0.0393644 51.3498913, 0.0392112 51.350027))",,scrub,,,,,,,,,,"[2016560573, 6496435448, 2071338387, 2071338368, 2071338372, 2016560561, 2016560563, 2016560569, 2016560571, 2016560565, 2016560573]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0430338 51.3593269, 0.043081 51.3592254, 0.0432097 51.3591651, 0.0438394 51.3590771, 0.0443354 51.3589771, 0.044317 51.3589116, 0.0433607 51.359079, 0.0432267 51.3587635, 0.0429447 51.3582286, 0.0430002 51.3582151, 0.0431111 51.3582305, 0.0432498 51.3582555, 0.0432028 51.3581712, 0.0433817 51.3581179, 0.0433898 51.3580265, 0.0431622 51.3580417, 0.0431337 51.35793, 0.0430849 51.3578767, 0.0427638 51.3579199, 0.0424751 51.3579605, 0.0427678 51.3580976, 0.0426487 51.3582181, 0.0427793 51.3582954, 0.0419639 51.3587778, 0.0416692 51.3591598, 0.0419958 51.3591232, 0.042652 51.3590809, 0.042877 51.3591175, 0.0430338 51.3593269))",,scrub,,,,,,,,,,"[6496435474, 6496435475, 6496435476, 6115045768, 6115045767, 6115045779, 6115046510, 6115046524, 6115046523, 6115046522, 6115046521, 6115046520, 6115046529, 6115046530, 6115046531, 6115046532, 6115046533, 6115046534, 6115046535, 6115046536, 6115046537, 6115046538, 33473041, 33473040, 6115046509, 6115046508, 6115046507, 6115046506, 6496435474]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.2499215 51.414999, -0.2495796 51.4148125, -0.249534 51.4147857, -0.2495058 51.414759, -0.2494803 51.4147272, -0.2494696 51.4146979, -0.2494548 51.4146594, -0.2494535 51.4146423, -0.2495169 51.4146379, -0.2497519 51.4147602, -0.2497626 51.4148192, -0.2498967 51.4148966, -0.2499296 51.4149597, -0.2499215 51.414999))",,scrub,,Fairly sure that stream runs under concrete topped culvert here,,,,,,,,"[6530537228, 6530537227, 6530537226, 6530537225, 6530537224, 6530537223, 6530537222, 6530537221, 6530537220, 6530537219, 6530537218, 6530537217, 6530537216, 6530537228]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0147404 51.5568404, -0.0146918 51.5568792, -0.0146559 51.5569231, -0.0146341 51.5569705, -0.0146271 51.5570195, -0.0146352 51.5570685, -0.0146582 51.5571156, -0.0146951 51.5571592, -0.0147446 51.5571976, -0.0148049 51.5572295, -0.0153113 51.5574335, -0.015491 51.5574839, -0.0156834 51.5575103, -0.0158805 51.5575116, -0.0159675 51.5574972, -0.0160188 51.5574712, -0.0160468 51.5573973, -0.0160267 51.5573184, -0.0159858 51.5572427, -0.015925 51.5571723, -0.0158462 51.5571092, -0.0155294 51.5568628, -0.0152355 51.5566788, -0.0151972 51.5566621, -0.0151545 51.5566503, -0.0151088 51.556644, -0.0150621 51.5566435, -0.015016 51.5566486, -0.0149725 51.5566593, -0.0149333 51.5566751, -0.0148998 51.5566953, -0.0147404 51.5568404))",,scrub,,,,,,,,,,"[6537215480, 6537215468, 6537215467, 6537215466, 6537215465, 6537215479, 6537215464, 6537215463, 6537215462, 6537215478, 6537215477, 6537215461, 6537215476, 6537215460, 6537215456, 6537215475, 6537215459, 6537215474, 6537215458, 6537215457, 6537215473, 6537215472, 6537215471, 6537215455, 6537215454, 6537215453, 6537215470, 6537215452, 6537215451, 6537215450, 6537215469, 6537215480]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0018884 51.5436264, 0.0017703 51.5435902, 0.0017232 51.5435757, 0.0017871 51.5434952, 0.0020152 51.5435652, 0.0020094 51.5435733, 0.0019595 51.5436417, 0.0019279 51.543632, 0.0018925 51.5436212, 0.0018884 51.5436264))",,scrub,,,,,,,,,,"[4806238806, 4806238807, 5502014039, 1322415734, 6551354083, 4806238815, 5569224058, 5595046865, 6551354084, 4806238806]",,,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,
,"POLYGON ((0.0015349 51.5435594, 0.0015095 51.5435522, 0.0014894 51.5435467, 0.001544 51.5434677, 0.001561 51.5434426, 0.0015977 51.5434516, 0.0015889 51.5434638, 0.0015887 51.5434651, 0.0015891 51.5434663, 0.0015901 51.5434675, 0.001592 51.5434684, 0.0016034 51.5434714, 0.0015349 51.5435594))",,scrub,,,,,,,,,,"[5499618361, 5509447589, 4806238779, 5500983916, 5499615714, 6551379491, 6551379489, 6551379488, 6551379487, 6551379486, 6551379490, 6551379492, 5499618361]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0045256 51.5434242, 0.0045207 51.5434231, 0.0045166 51.5434211, 0.0045138 51.5434183, 0.0045128 51.5434151, 0.0045136 51.5434118, 0.0045161 51.543409, 0.00452 51.5434068, 0.0045248 51.5434056, 0.0045294 51.5434054, 0.0045338 51.543406, 0.0045377 51.5434074, 0.0045407 51.5434095, 0.0045427 51.5434121, 0.0045433 51.5434149, 0.0045424 51.5434181, 0.0045398 51.5434209, 0.0045358 51.543423, 0.0045309 51.5434242, 0.0045256 51.5434242))",,scrub,,,,,,,,,,"[6578821047, 6578821048, 6578821030, 6578821031, 6578821032, 6578821033, 6578821034, 6578821035, 6578821036, 6578821037, 6578821038, 6578821039, 6578821040, 6578821041, 6578821042, 6578821043, 6578821044, 6578821045, 6578821046, 6578821047]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0045502 51.5433636, 0.0045419 51.543364, 0.0045338 51.5433624, 0.0045271 51.5433592, 0.0045226 51.5433548, 0.0045207 51.5433497, 0.0045215 51.5433446, 0.0045252 51.5433399, 0.0045313 51.5433364, 0.0045378 51.5433344, 0.004545 51.5433338, 0.0045521 51.5433345, 0.0045587 51.5433364, 0.0045639 51.5433394, 0.0045676 51.5433433, 0.0045693 51.5433484, 0.0045678 51.5433541, 0.0045641 51.5433583, 0.0045579 51.5433617, 0.0045502 51.5433636))",,scrub,,,,,,,,,,"[6578821049, 6578821050, 6578821051, 6578821052, 6578821053, 6578821054, 6578821055, 6578821056, 6578821057, 6578821058, 6578821059, 6578821060, 6578821061, 6578821062, 6578821063, 6578821064, 6578821065, 6578821066, 6578821067, 6578821049]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0063405 51.5433033, 0.0063403 51.543179, 0.0063763 51.5431725, 0.006418 51.5431492, 0.0064702 51.5431292, 0.0065034 51.5431768, 0.0064906 51.5432232, 0.0063986 51.5433028, 0.0063849 51.543305, 0.0063405 51.5433033))",,scrub,,,,,,,,,,"[6578821083, 7704974012, 6578821084, 7704974014, 6578821085, 6578821086, 6578821087, 7691079755, 6578821088, 6578821083]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0056496 51.5441087, 0.0056501 51.544072, 0.0055639 51.5440703, 0.0055289 51.5440636, 0.0054346 51.5440487, 0.0054318 51.5440544, 0.0054119 51.5440514, 0.0054382 51.5440627, 0.0054419 51.5440651, 0.005461 51.5440778, 0.0054852 51.5440919, 0.0055093 51.5441003, 0.0055421 51.5441095, 0.0055795 51.5441109, 0.0056496 51.5441087))",,scrub,,,,,,,,,,"[2491588872, 6578821092, 6578821093, 7691079759, 6578821094, 6578821095, 6578821097, 2491588805, 130232785, 2491588874, 5341574284, 130232690, 9038811761, 7691079758, 2491588872]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0049493 51.5441139, 0.004954 51.5441053, 0.0055844 51.5442288, 0.0055835 51.5442681, 0.0055429 51.5442582, 0.0055229 51.5442534, 0.0055029 51.5442485, 0.0054096 51.5442258, 0.0052759 51.5441933, 0.0051706 51.5441684, 0.0050978 51.54415, 0.0049493 51.5441139))",,scrub,,,,,,,,,,"[6578821098, 6578821099, 6578821100, 2481551356, 5338995708, 5339035762, 5339035761, 2481551402, 5341574287, 5341574286, 2481551388, 6578821098]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0209749 51.4843344, 0.0213987 51.484144, 0.0219887 51.4840287, 0.0223374 51.484012, 0.0226995 51.4840271, 0.0232521 51.4840889, 0.0240299 51.4842793, 0.024789 51.4847887, 0.0241587 51.4846701, 0.022721 51.4845265, 0.021683 51.4844346, 0.0209695 51.4843628, 0.0209749 51.4843344))",,scrub,,,,,,,,,,"[6578941356, 6578941355, 6578941354, 6578941345, 6578941353, 6578941352, 6578941351, 6578941350, 6578941349, 6578941348, 6578941347, 6578941346, 6578941356]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0056931 51.5442567, 0.0058868 51.5442626, 0.0060122 51.5442288, 0.0062254 51.5441558, 0.0062128 51.5441913, 0.0060812 51.544255, 0.0060097 51.5443053, 0.0056984 51.5442652, 0.0056931 51.5442567))",,scrub,,,,,,,,,,"[6633862500, 6633862499, 6633862497, 6633862501, 6635870632, 6633862496, 7461426668, 7461449075, 6633862500]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0099678 51.539404, 0.0100194 51.5393574, 0.0100784 51.5393808, 0.0100309 51.5394307, 0.0099678 51.539404))",,scrub,,,,,,,,,,"[6657289001, 1578971360, 6657288996, 6657289009, 6657289001]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0136962 51.541126, 0.0137469 51.5411178, 0.0140068 51.5411127, 0.0143681 51.5410362, 0.0144757 51.5412158, 0.0139715 51.5411899, 0.0136962 51.541126))",,scrub,,,,,,,,,,"[1578883203, 1578883194, 1578883192, 1578883206, 1578883180, 130192452, 1578883203]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0007354 51.5426175, -0.0007892 51.54259, -0.0006189 51.542502, -0.0005962 51.5424955, -0.0005656 51.5424977, -0.0005481 51.5425081, -0.0004323 51.5425939, -0.0003843 51.5426343, -0.000356 51.5426441, -0.0003304 51.5426432, -0.0002917 51.5426419, -0.0001916 51.5426923, -0.0002226 51.5427226, -0.0003026 51.5426981, -0.0003813 51.5427483, -0.0004269 51.5427381, -0.0004981 51.5427139, -0.0006765 51.5426306, -0.000712 51.5426106, -0.0007354 51.5426175))",,scrub,,,,,,,,,,"[1322415700, 6661764545, 6661764562, 6661764546, 6661764564, 6661764563, 6661764549, 6661764553, 6661764550, 6661764552, 6661764551, 6661764547, 6661764558, 6661764557, 1322415731, 6723076334, 6014185252, 1322415863, 1322415879, 1322415700]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0104468 51.5490654, 0.0104365 51.5490579, 0.0104479 51.5490349, 0.0106551 51.5490788, 0.0107215 51.5491125, 0.0107152 51.5491236, 0.0104468 51.5490654))",,scrub,,,,,,,,,,"[6685486785, 6685473380, 6685473381, 6685473382, 6685473383, 6685473384, 6685486785]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.010173 51.5495568, 0.01014 51.5495321, 0.0101648 51.5494872, 0.0102834 51.5495116, 0.0102728 51.5495418, 0.0102633 51.5495647, 0.010173 51.5495568))",,scrub,,,,,,,,,,"[6685486813, 6685486814, 6685486815, 6685486816, 6685486817, 6685486818, 6685486813]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0114052 51.5486603, 0.0114294 51.5486184, 0.0115001 51.5486329, 0.0114783 51.5486749, 0.0114052 51.5486603))",,scrub,,,fence,,,metal,,,,"[6689547868, 6689547867, 6689547871, 6689547872, 6689547868]",,,,,,,,,,,,,,,,,,,,,,metal,0.8,,,,,,,,
,"POLYGON ((0.0117212 51.5480621, 0.011749 51.5480175, 0.0118403 51.5480611, 0.0118248 51.5480845, 0.0117212 51.5480621))",,scrub,,,fence,,,metal,,,,"[6689735113, 6689735114, 6689735115, 6689735116, 6689735113]",,,,,,,,,,,,,,,,,,,,,,metal,0.8,,,,,,,,
,"POLYGON ((0.0113461 51.5479775, 0.0116794 51.5480484, 0.0116888 51.5480317, 0.0113582 51.5479554, 0.0113461 51.5479775))",,scrub,,,fence,,,metal,,,,"[6689735117, 6689735118, 6689735119, 6689735120, 6689735117]",,,,,,,,,,,,,,,,,,,,,,metal,0.8,,,,,,,,
,"POLYGON ((0.0098282 51.5504901, 0.009851 51.5504384, 0.0098309 51.5504346, 0.0098648 51.5503548, 0.0099285 51.5503256, 0.0099102 51.5503667, 0.0098528 51.5504944, 0.0098282 51.5504901))",,scrub,,,,,,,,,,"[6689735167, 6689735168, 6689735169, 6689735170, 6689735157, 5548273577, 5548273578, 6689735167]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0119557 51.550627, 0.0119596 51.550619, 0.0120187 51.5506318, 0.0120142 51.5506394, 0.0119557 51.550627))",,scrub,,,,,,,,,,"[6694592030, 6694592029, 6694592032, 6694592031, 6694592030]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0117247 51.5475452, 0.011736 51.5475255, 0.0118051 51.547539, 0.0117994 51.5475511, 0.0117824 51.5475566, 0.0117247 51.5475452))",,scrub,,,,,,,,,,"[6694721772, 6694721773, 5825122317, 6694721770, 6694721771, 6694721772]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0123808 51.5484928, 0.0124213 51.548501, 0.0124481 51.5484495, 0.0124077 51.5484414, 0.0123808 51.5484928))",,scrub,,,,,,,,,,"[6702951757, 6702951756, 6702951759, 6702951758, 6702951757]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0403615 51.38681, 0.0405 51.3858322, 0.0410958 51.3858569, 0.042213 51.3858061, 0.0420976 51.3868867, 0.0403615 51.38681))",,scrub,,,,,,,,,,"[2733421086, 6712539968, 6712539967, 6712539978, 2733421085, 2733421086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0007294 51.5427148, -0.0005555 51.5427606, -0.000487 51.5427759, -0.0004832 51.5427711, -0.000506 51.5427626, -0.0005431 51.5427444, -0.0006523 51.5426935, -0.0007294 51.5427148))",,scrub,,,,,,,,,,"[6723076320, 6723076322, 6723076327, 6723076328, 6723076326, 6723076321, 6723076318, 6723076320]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0108232 51.5483638, 0.0107897 51.5484239, 0.0107897 51.5484315, 0.0107942 51.5484375, 0.0108657 51.5484515, 0.0108933 51.5483979, 0.0109187 51.5484028, 0.010929 51.5483839, 0.0108258 51.5483598, 0.0108232 51.5483638))",,scrub,,,,,,,,,,"[6779530868, 6779530869, 6779530870, 6779530871, 6779530872, 6779530873, 6779547772, 6779547773, 6779530874, 6779530868]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0000637 51.5427815, 0.0001658 51.5427999, 0.0001599 51.5428125, 0.0000578 51.5427941, 0.0000637 51.5427815))",,scrub,,,,,,,,,,"[6795774522, 6795774523, 6795774524, 1322386676, 6795774522]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1086804 51.55854, -0.1088494 51.5580747, -0.10919 51.5574343, -0.1094878 51.5570491, -0.1093993 51.5570191, -0.1089942 51.5575694, -0.1084954 51.5583499, -0.1084163 51.5584507, -0.1084386 51.5584961, -0.1086804 51.55854))",,scrub,,,,,,,,,,"[6802992548, 6802992547, 6802992546, 6802992545, 6802992544, 6802992543, 6802992542, 6802992541, 2379810887, 6802992548]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1074533 51.5587459, -0.1076384 51.558629, -0.1076813 51.5583282, -0.107566 51.5579421, -0.1073742 51.5575119, -0.1072843 51.5572876, -0.1071113 51.5571333, -0.1069598 51.5571984, -0.1072307 51.5578496, -0.1073836 51.5582615, -0.1074533 51.5587459))",,scrub,,,,,,,,,,"[6802992558, 6802992557, 6802992556, 6802992555, 6802992554, 6802992553, 6802992552, 6802992551, 6802992550, 6802992549, 6802992558]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1071744 51.561559, -0.1070684 51.5615415, -0.1072213 51.5610704, -0.1074761 51.5603309, -0.1077323 51.5597523, -0.1080059 51.5592053, -0.1082312 51.5588151, -0.1082889 51.5588247, -0.1083023 51.5588724, -0.1083238 51.5589817, -0.1083599 51.5592178, -0.108368 51.5594488, -0.1082915 51.5598648, -0.1081601 51.5602058, -0.1078945 51.5606194, -0.1075096 51.5610779, -0.1072548 51.5614156, -0.1071744 51.561559))",,scrub,,,,,,,,,,"[6802992572, 6802992571, 6802992570, 6802992569, 6802992568, 6802992567, 6802992566, 2656152691, 2656152685, 2656152693, 6802992565, 6802992564, 6802992563, 6802992562, 6802992561, 6802992560, 6802992559, 6802992572]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0878457 51.5700941, -0.0876152 51.5698836, -0.0875385 51.5698334, -0.0875285 51.5697713, -0.0873059 51.569793, -0.0868741 51.5698213, -0.0858629 51.5698563, -0.0850099 51.5699447, -0.0843045 51.5701264, -0.0836286 51.5704282, -0.0833593 51.5703174, -0.0831163 51.5705338, -0.0828602 51.5711605, -0.0828897 51.5716479, -0.0836571 51.5725386, -0.0838252 51.5727087, -0.0839801 51.5726216, -0.0841941 51.5725014, -0.0841489 51.5724361, -0.0840256 51.5723143, -0.0837985 51.5720619, -0.0836446 51.5719273, -0.0834803 51.5716467, -0.0834417 51.571484, -0.0834368 51.5712319, -0.0834562 51.5709113, -0.0835457 51.5707338, -0.0839808 51.5704451, -0.0852386 51.5700391, -0.0857139 51.5700258, -0.086281 51.5699627, -0.0868522 51.5699777, -0.0875594 51.569965, -0.0876326 51.5700677, -0.0877832 51.570279, -0.0878457 51.5700941))",,scrub,,,,,,,,,,"[8916875653, 8916875650, 8916875651, 6807561365, 6807561366, 6807561372, 6807561371, 6807561370, 6807561369, 6807561368, 6807561367, 612546849, 612546850, 461792586, 461792581, 461792580, 7817375771, 33500633, 17427022, 33500639, 33500640, 17427023, 33500623, 33500641, 33500624, 17427024, 33500625, 17427025, 33500626, 17427026, 33500627, 17427027, 33500628, 7817375766, 8916875654, 8916875653]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0052442 51.5467012, 0.0052311 51.5466748, 0.0053468 51.5465098, 0.005402 51.546521, 0.0054516 51.546539, 0.0052442 51.5467012))",,scrub,,,,,,,,,,"[6809897173, 10119156485, 6809897175, 10223626001, 4607932842, 6809897173]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0055684 51.5470937, 0.0056073 51.5471021, 0.0056099 51.5470965, 0.0056664 51.5469827, 0.0056286 51.5469767, 0.0055684 51.5470937))",,scrub,,,,,,,,,,"[4530220054, 6814316990, 6810231612, 616853847, 6814316989, 4530220054]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0053262 51.5469713, 0.0053419 51.5469312, 0.0052263 51.5469129, 0.0053262 51.5469713))",,scrub,,,,,,,,,,"[6814317017, 6814317013, 4607932846, 6814317017]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0077925 51.5485719, 0.0078047 51.5485485, 0.007881 51.5485635, 0.0078703 51.5485868, 0.0077925 51.5485719))",,scrub,,,,,,,,,,"[6814353828, 5325407817, 6814353826, 6814353827, 6814353828]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0078984 51.5485922, 0.0079097 51.5485691, 0.0079824 51.5485832, 0.0079711 51.5486062, 0.0078984 51.5485922))",,scrub,,,,,,,,,,"[6814353824, 6814353825, 5325407820, 6814353823, 6814353824]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0080657 51.5487408, 0.0080608 51.5487504, 0.0081237 51.5487615, 0.008129 51.5487525, 0.0080657 51.5487408))",,scrub,,,,,,,,,,"[6814353835, 5325408323, 6814353833, 6814353834, 6814353835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0081578 51.5487583, 0.0081532 51.5487667, 0.0082413 51.5487822, 0.008245 51.548775, 0.0081578 51.5487583))",,scrub,,,,,,,,,,"[6814353837, 6814353838, 5325408322, 6814353836, 6814353837]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.009481 51.5471772, 0.0095802 51.5471977, 0.0095326 51.5472776, 0.0095072 51.5472727, 0.0094888 51.5472253, 0.0094853 51.5472079, 0.009481 51.5471772))",,scrub,,,,,,,,,,"[6814395457, 6814395458, 6681756930, 6814395451, 6814395450, 6814395449, 6814395457]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.2790693 51.392481, -0.2790381 51.3925154, -0.2790532 51.3927506, -0.2790278 51.3929746, -0.2790567 51.3931787, -0.2790338 51.3933788, -0.2790516 51.3936779, -0.27899 51.3938123, -0.2789106 51.3939336, -0.278783 51.3942344, -0.2788298 51.3942982, -0.2788387 51.3943487, -0.2786848 51.3944989, -0.2785094 51.3946595, -0.2783625 51.3948134, -0.2782048 51.3949646, -0.2779407 51.3951989, -0.2774755 51.3955795, -0.2774003 51.3956053, -0.2771257 51.3957868, -0.2769285 51.3958911, -0.2768651 51.3958915, -0.2770998 51.3957805, -0.2773355 51.3956272, -0.2781181 51.3949714, -0.2784249 51.3946076, -0.2787357 51.3941227, -0.2789086 51.3933202, -0.2789866 51.3924547, -0.2790693 51.392481))",,scrub,,,,,,,,,,"[6875904738, 6875904737, 9476106391, 6875912447, 9476106392, 6875904736, 9476106393, 9476106394, 6875904735, 6875904734, 9476106395, 6875912445, 9476106396, 6875904733, 9476106397, 6875904732, 6875904731, 6875904730, 6882832948, 6875912449, 6875904729, 257889270, 257889280, 1458916853, 257889281, 1458916844, 257889282, 257889283, 1458916820, 6875904738]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.2770375 51.3962869, -0.2769812 51.3961612, -0.2768651 51.3958915, -0.2769285 51.3958911, -0.2770488 51.3959976, -0.2770531 51.3960563, -0.2771041 51.3961692, -0.2770375 51.3962869))",,scrub,,,,,,,,,,"[257889296, 6875612611, 257889270, 6875904729, 6875904728, 2016516031, 2016516038, 257889296]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.2808695 51.3926241, -0.2807905 51.3924004, -0.2804549 51.392248, -0.280304 51.3922651, -0.2801907 51.3923431, -0.2798681 51.3923561, -0.2796124 51.3924412, -0.279651 51.3922417, -0.2796246 51.3922204, -0.2796354 51.3921658, -0.2799494 51.3917256, -0.279978 51.3917263, -0.2797886 51.3920009, -0.2801264 51.3921488, -0.2804018 51.3920872, -0.280584 51.3920957, -0.2809369 51.3922374, -0.280921 51.3926048, -0.2808695 51.3926241))",,scrub,,,,,,,,,,"[2016515969, 6875993723, 6896449168, 6896449167, 6896449166, 6875993722, 6875993721, 6882832939, 6896394355, 76530004, 76530005, 7807141068, 257889316, 1458851978, 1458851977, 6882832934, 257889315, 257889292, 2016515969]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.2770375 51.3962869, -0.2776652 51.3961198, -0.2779985 51.3959798, -0.2790002 51.3953781, -0.2796921 51.3948124, -0.279593 51.3947883, -0.2794901 51.3948543, -0.2793703 51.3948466, -0.2793143 51.3948063, -0.2793369 51.3947294, -0.2792749 51.3946909, -0.2792501 51.39482, -0.2792246 51.3948877, -0.2790719 51.3951518, -0.2787762 51.395376, -0.2782972 51.3955768, -0.2779481 51.3958407, -0.2776629 51.3960087, -0.2771041 51.3961692, -0.2770375 51.3962869))",,scrub,,,,,,,,,,"[257889296, 6875993730, 257889295, 257889294, 6875993726, 6875904751, 6876407645, 6876407644, 6876407647, 6876407642, 6875904759, 6876074668, 6875904761, 2016516019, 2016516023, 2016516027, 2016516029, 2016516036, 2016516038, 257889296]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
