created_by,geometry,source,barrier,nodes,natural,leisure,name,wikidata,wikipedia,designation,landuse,dominant_taxon,heath,description,note,area,ways,type
,"POLYGON ((0.0104796 51.4763065, 0.0103974 51.4762987, 0.0103376 51.4762798, 0.0102961 51.4762514, 0.0102979 51.476197, 0.0103396 51.4761469, 0.0103764 51.4761152, 0.0104424 51.476054, 0.0105556 51.475974, 0.0106624 51.4759077, 0.0107375 51.4758806, 0.0108112 51.4758608, 0.0108822 51.4758412, 0.0109578 51.4758503, 0.0110365 51.4758688, 0.0111212 51.4759119, 0.0111952 51.4759332, 0.0113093 51.4759672, 0.0113473 51.4760139, 0.0113503 51.4760535, 0.0113809 51.4760741, 0.0114442 51.4760702, 0.0115474 51.4760795, 0.011621 51.4761215, 0.0116493 51.4761712, 0.0116693 51.4762353, 0.0116958 51.4762922, 0.0117036 51.4763249, 0.0116939 51.4763577, 0.0116742 51.4763869, 0.0116398 51.4764061, 0.0115858 51.4764125, 0.011504 51.4764075, 0.0114387 51.4764014, 0.0114011 51.4764061, 0.0113695 51.4764173, 0.0112984 51.4764341, 0.0112107 51.4764485, 0.0111467 51.4764544, 0.0111065 51.4764462, 0.0110812 51.4764234, 0.0110565 51.4763482, 0.0110148 51.4762647, 0.0110179 51.4762253, 0.0109896 51.4762019, 0.0109415 51.4761878, 0.0109113 51.4761632, 0.01087 51.4761581, 0.0107997 51.476189, 0.0107259 51.4762039, 0.0106182 51.4762591, 0.0104796 51.4763065))",,,"[8880089418, 8880089419, 8880089420, 8880089421, 8880089422, 8880089423, 8880089424, 8880089425, 8880089426, 8880089427, 8880089428, 8880089429, 8880089430, 8880089431, 8880089432, 8880089433, 8880089434, 8880089435, 8880089436, 8880089437, 8880089438, 8880089441, 8880089449, 8880089448, 8880089447, 8880089446, 8880089445, 8880089452, 8880089444, 8880089451, 8880089443, 8880089453, 8880089454, 8880089455, 8880089457, 8880089456, 8880089458, 8880089459, 8880089460, 8880089463, 8880089461, 8880089462, 8880089464, 8880089465, 8880089466, 8880089442, 8880089450, 8880089439, 8880089467, 8880089440, 8880089468, 8880089418]",heath,,,,,,,,,,,,,
,"POLYGON ((0.0112467 51.4764667, 0.0113751 51.4764425, 0.0114929 51.4764298, 0.0115736 51.4764381, 0.0116424 51.4764286, 0.0117793 51.4763752, 0.0119108 51.4763361, 0.0119635 51.4763206, 0.0120097 51.4763113, 0.012046 51.4763203, 0.0120728 51.47633, 0.0121133 51.4763287, 0.0121647 51.4763272, 0.0122168 51.4763366, 0.0122828 51.4763513, 0.0123051 51.4763702, 0.0123174 51.4763932, 0.0123261 51.4764947, 0.0123404 51.4765892, 0.0123607 51.4766555, 0.0123748 51.4767204, 0.0123736 51.4767722, 0.0123637 51.4768259, 0.0111027 51.4767156, 0.010279 51.4766648, 0.0102614 51.4766593, 0.0102549 51.4766496, 0.010254 51.4766391, 0.0102585 51.4766279, 0.0102763 51.4766089, 0.0103007 51.4765929, 0.0103308 51.4765763, 0.0103647 51.4765629, 0.0104099 51.4765501, 0.0104565 51.4765411, 0.010797 51.4765145, 0.0108947 51.4764822, 0.0110123 51.4764738, 0.0111268 51.4764748, 0.0112467 51.4764667))",,,"[8880089469, 8880089490, 8880089483, 8880089491, 8880089482, 8880089481, 8880089480, 8880089493, 8880089479, 8880089492, 8880089478, 8880089494, 8880089470, 8880089495, 8880089471, 8880089496, 8880089472, 8880089473, 8880089477, 8880089498, 8880089476, 8880089497, 8880089474, 8880089499, 8880089489, 8880089573, 8880089475, 8880089575, 8880089488, 8880089574, 8880089486, 8880089576, 8880089485, 8880089577, 8880089487, 8880089484, 8880089501, 8880089500, 8880089502, 8880089469]",heath,,,,,,,,,,,,,
,"POLYGON ((0.0105958 51.4757618, 0.0106967 51.4757773, 0.0107197 51.4758032, 0.0106941 51.475839, 0.0106298 51.4758736, 0.0105584 51.4758979, 0.0104754 51.4759157, 0.0103805 51.4759096, 0.0102975 51.4758827, 0.0102438 51.4758581, 0.010229 51.4758303, 0.0102617 51.4757906, 0.0103541 51.4757585, 0.0104632 51.4757463, 0.0105958 51.4757618))",,,"[8880089503, 8880089515, 8880089504, 8880089514, 8880089513, 8883626841, 8880089512, 8880089505, 8880089506, 8880089511, 8880089510, 8880089509, 8880089508, 8880089507, 8880089503]",heath,,,,,,,,,,,,,
,"POLYGON ((0.0089756 51.4763265, 0.0090396 51.4762954, 0.0091072 51.4762856, 0.0091832 51.4762325, 0.0092726 51.4762164, 0.0093454 51.476238, 0.0093891 51.4762867, 0.0094115 51.4763678, 0.0094023 51.4764213, 0.0093724 51.4764724, 0.009251 51.4765364, 0.0091437 51.4765786, 0.0090354 51.4766199, 0.0089323 51.4766543, 0.0088448 51.4766691, 0.0087449 51.4766654, 0.0087037 51.4766584, 0.0086742 51.4766429, 0.0086704 51.4766159, 0.0086962 51.47658, 0.0087612 51.4765012, 0.0088457 51.4764268, 0.0089756 51.4763265))",,,"[8880089516, 8880089530, 8880089531, 8880089529, 8880089532, 8880089537, 8880089528, 8880089517, 8880089518, 8880089519, 8880089520, 8880089521, 8880089522, 8880089523, 8880089524, 8880089533, 8880089535, 8880089525, 8880089534, 8880089536, 8880089526, 8880089527, 8880089516]",heath,,,,,,,,,,,,,
,"POLYGON ((0.0093389 51.4765811, 0.0094122 51.4765817, 0.0094628 51.4765662, 0.0095116 51.4765595, 0.0095565 51.4765585, 0.0096104 51.4765487, 0.0096387 51.4765348, 0.0096771 51.4765324, 0.0096973 51.4765177, 0.0097153 51.4764846, 0.0097646 51.4764672, 0.0098425 51.4764663, 0.0098894 51.4764717, 0.0099288 51.4764914, 0.0099453 51.4765091, 0.009972 51.476523, 0.0100625 51.4765319, 0.0101068 51.4765349, 0.0101432 51.4765421, 0.0101587 51.4765537, 0.0102002 51.4766404, 0.0101982 51.4766455, 0.0101898 51.4766481, 0.0098096 51.4766377, 0.0097104 51.4766375, 0.0096111 51.4766437, 0.0094102 51.476671, 0.0093101 51.4766843, 0.0092229 51.4766863, 0.0090691 51.4766901, 0.009052 51.4766856, 0.0090576 51.4766767, 0.0091776 51.4766279, 0.0092387 51.4766036, 0.0092869 51.4765891, 0.0093389 51.4765811))",,,"[8880089538, 8880089539, 8880089540, 8880089556, 8880089557, 8880089558, 8880089559, 8880089560, 8880089561, 8880089562, 8880089563, 8880089564, 8880089565, 8880089541, 8880089566, 8880089542, 8880089543, 8880089569, 8880089544, 8880089570, 8880089571, 8880089545, 8880089572, 8880089546, 8880089553, 8880089552, 8880089551, 8880089547, 8880089568, 8880089554, 8880089548, 8880089555, 8880089550, 8880089549, 8880089567, 8880089538]",heath,,,,,,,,,,,,,
,"POLYGON ((0.0124598 51.4766483, 0.0124323 51.4766127, 0.012462 51.4765663, 0.0124698 51.4765245, 0.0124714 51.4764804, 0.0124609 51.4764338, 0.0124507 51.4763801, 0.0124759 51.4763377, 0.0124801 51.476302, 0.0124637 51.4762458, 0.0124813 51.4762164, 0.0124697 51.4761667, 0.012448 51.4761214, 0.0124558 51.4760766, 0.0125085 51.4760627, 0.0125453 51.4760576, 0.0125863 51.4760641, 0.0127693 51.4761512, 0.0129036 51.4762228, 0.0129939 51.4762735, 0.013049 51.4763089, 0.0130943 51.4763407, 0.0131263 51.476368, 0.0131555 51.4763969, 0.013181 51.4764435, 0.0131849 51.4764848, 0.0131656 51.476511, 0.0131216 51.4765227, 0.013068 51.4765199, 0.0129887 51.4765084, 0.0129105 51.4765115, 0.0128179 51.4765119, 0.0127894 51.4765282, 0.0127993 51.4765325, 0.0128175 51.4765267, 0.0128852 51.4765285, 0.0129385 51.476544, 0.0129943 51.4765723, 0.0130154 51.4766052, 0.0130103 51.4766356, 0.0129583 51.4766678, 0.0128749 51.476682, 0.0127104 51.4766855, 0.012492 51.4766701, 0.0124598 51.4766483))",,,"[8880089578, 8880089579, 8880089580, 8880089581, 8880089582, 8880089583, 8880089584, 8880089585, 8880089586, 8880089587, 8880089588, 8880089589, 8880089590, 8880089591, 8880089592, 8880089593, 8880089594, 8880089595, 8880089596, 8880089600, 8880089601, 8880089602, 8937346770, 8880089603, 8880089604, 8880089607, 8880089608, 8937346769, 8880089609, 8880089610, 8880089611, 8880089612, 8880089622, 8880089613, 8880089614, 8880089615, 8880089616, 8880089617, 8880089618, 8880089619, 8880089620, 8880089621, 8880089605, 8880089606, 8880089578]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4763485 51.5773677, -0.4763067 51.5773539, -0.4758171 51.5771923, -0.4757045 51.5764618, -0.4766221 51.5766318, -0.4767177 51.576851, -0.4764345 51.5772491, -0.4763485 51.5773677))",,,"[9205218884, 9209994812, 9205218886, 9205218885, 253801667, 253801668, 479465816, 9205218884]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4734378 51.5850793, -0.4733177 51.5848607, -0.4735065 51.5847007, -0.4739441 51.5835347, -0.4737039 51.5832551, -0.4736487 51.5831806, -0.4734347 51.5831286, -0.4727625 51.5828887, -0.4728628 51.5827594, -0.4733348 51.582482, -0.4732919 51.5820873, -0.4744506 51.581522, -0.475245 51.5812523, -0.4751317 51.5804819, -0.4754786 51.5804084, -0.4759257 51.5803137, -0.4762352 51.5802539, -0.4775552 51.5817111, -0.4785167 51.5815343, -0.4785292 51.581482, -0.4784335 51.5813512, -0.4785798 51.5813152, -0.4789579 51.5817956, -0.4793527 51.5831236, -0.4796016 51.5837583, -0.4799621 51.5844889, -0.4803656 51.5852581, -0.4804492 51.5853925, -0.4804942 51.5854649, -0.4807346 51.5857955, -0.4813744 51.5869538, -0.4810505 51.5869605, -0.4804244 51.586947, -0.4800789 51.5869739, -0.478071 51.5878659, -0.478001 51.5879045, -0.4755676 51.5865963, -0.4749364 51.586183, -0.4745312 51.5860324, -0.4739307 51.5855961, -0.4738249 51.5855344, -0.4737295 51.5854401, -0.4735063 51.5853152, -0.4734193 51.5852595, -0.4733647 51.5852023, -0.4734378 51.5850793))",,,"[253800219, 253800220, 253800221, 253800222, 8490231622, 253800223, 253800224, 253800225, 253800226, 253800227, 253800228, 253800229, 9209993512, 9209993511, 9209993513, 479102407, 479102413, 9209994717, 9209993516, 9209994852, 479102437, 479102495, 479102547, 479102545, 479102542, 479102524, 8490209883, 8498080202, 479102519, 479102611, 318536598, 318536608, 318536607, 318536606, 318536605, 9209994847, 9209994848, 9209994849, 9209994850, 9209994851, 9209994740, 9209994741, 9209994751, 9209994752, 9209994753, 253800219]",heath,,Harefield Heath,,,,,,,,,,,
,"POLYGON ((-0.4128689 51.4744438, -0.4129145 51.4746548, -0.4127118 51.4747349, -0.4124084 51.4748446, -0.412106 51.4749632, -0.4122702 51.4746584, -0.4124196 51.474531, -0.4125513 51.4744245, -0.4126332 51.4743248, -0.4127421 51.4743241, -0.4128689 51.4744438))",,,"[9103461986, 9103461936, 173473806, 173473805, 9103461993, 9103461992, 9103461991, 9103461990, 9103461989, 9103461987, 9103461986]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4150671 51.4741834, -0.4149996 51.4740998, -0.414779 51.4738567, -0.414692 51.473794, -0.414159 51.4735147, -0.4138302 51.4735879, -0.413697 51.4736957, -0.4137615 51.4737562, -0.4139063 51.4738613, -0.4140421 51.4740347, -0.4141341 51.4742157, -0.4142404 51.4742885, -0.4144063 51.4741264, -0.4145977 51.4741119, -0.4146304 51.4740362, -0.4147448 51.4740813, -0.414906 51.4742544, -0.4150671 51.4741834))",,,"[8634995975, 2822798639, 8634995974, 2822798636, 2822798634, 9574733044, 9574733045, 8634995970, 2822798637, 2822798638, 7963554905, 8634995968, 9574733046, 9574733047, 9574733048, 9574733049, 9574733050, 8634995975]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4149631 51.4746007, -0.4150038 51.4746614, -0.4151786 51.4747396, -0.4151494 51.4745548, -0.4149631 51.4746007))",,,"[9574733052, 9574733051, 2822798649, 9574733059, 9574733052]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4150671 51.4741834, -0.414906 51.4742544, -0.4149469 51.4743639, -0.4148615 51.4744538, -0.4149103 51.4745082, -0.4151378 51.4744819, -0.415104 51.4742679, -0.4150671 51.4741834))",,,"[8634995975, 9574733050, 9574733055, 9574733056, 9574733057, 9574733058, 2822798640, 8634995975]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4174029 51.4763579, -0.4172789 51.4762123, -0.417161 51.4759566, -0.4169903 51.4758781, -0.4168053 51.4758869, -0.4167016 51.4759502, -0.4166996 51.4760452, -0.4167362 51.4761756, -0.4169232 51.4762516, -0.4171285 51.4764377, -0.4173074 51.4764288, -0.4174029 51.4763579))",,,"[9574733067, 9574733068, 9574733069, 9574733070, 9574733071, 9574733072, 9574733073, 9574733074, 9574733075, 9574733076, 9574733077, 9574733067]",heath,,,,,,,,,,,,,
,"POLYGON ((0.1296906 51.3693342, 0.129679 51.3692321, 0.1300222 51.3691971, 0.1302324 51.3691913, 0.1305406 51.3691913, 0.1308114 51.3691621, 0.1313485 51.369133, 0.1316007 51.3693575, 0.1315586 51.3694245, 0.1316754 51.3696636, 0.1316474 51.3698823, 0.1313233 51.3701504, 0.131143 51.3699406, 0.1306667 51.3696782, 0.1308208 51.3695703, 0.1309329 51.3694508, 0.1308722 51.3693458, 0.1307414 51.3693137, 0.130639 51.3693736, 0.1306527 51.3694799, 0.1304845 51.3695003, 0.1304425 51.369582, 0.1305826 51.3697073, 0.1306807 51.3698444, 0.1308301 51.3700193, 0.1306433 51.3700514, 0.1306013 51.3699464, 0.1304752 51.3699377, 0.1304612 51.3698735, 0.1302837 51.3697598, 0.1301576 51.3697773, 0.130125 51.3695674, 0.1296906 51.3693342))",,,"[9628585231, 9628585239, 9628585238, 9628585237, 9628585236, 9628585235, 9628585234, 9628585254, 9628585262, 9628585261, 9628585260, 9628585284, 9628585251, 9628585253, 9628585286, 9628585240, 9628585241, 9628585242, 9628585243, 9628585244, 9628585245, 9628585246, 9628585247, 9628585248, 9628585249, 9628585269, 9628585268, 9628585267, 9628585282, 9628585281, 9628585264, 9628585280, 9628585231]",heath,,,,,,,,,,,,,
,"POLYGON ((0.124297 51.3758886, 0.1244557 51.3759791, 0.1246328 51.3760522, 0.1246421 51.3761166, 0.124542 51.3761734, 0.1243571 51.3761532, 0.1242092 51.3761532, 0.123992 51.3762743, 0.1239178 51.3764174, 0.1237917 51.3763889, 0.1239458 51.3761897, 0.1240197 51.376032, 0.1240551 51.3759156, 0.1240662 51.3758421, 0.124297 51.3758886))",,,"[9628728507, 9628728508, 9628728509, 9628728510, 9628728511, 9628728512, 9628728513, 9628728514, 9628728505, 9628728504, 9628728515, 9628728516, 9628741917, 9628741918, 9628728507]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.3295415 51.6343491, -0.32945 51.6342368, -0.3291037 51.6341385, -0.3288752 51.633979, -0.3286364 51.6340155, -0.3286667 51.6342169, -0.3284812 51.6343745, -0.3282469 51.6343785, -0.328007 51.634258, -0.3276073 51.6339644, -0.3274021 51.6338449, -0.3273209 51.6335973, -0.3270539 51.63346, -0.3265124 51.6334376, -0.3260372 51.6334523, -0.3253513 51.6334763, -0.3254275 51.6337331, -0.3255935 51.6338231, -0.3258971 51.6340699, -0.3260017 51.6342443, -0.325934 51.6344236, -0.3260624 51.6345777, -0.3264971 51.6345968, -0.326709 51.6345204, -0.3265285 51.6343712, -0.3264719 51.6342024, -0.3266672 51.6341124, -0.3270968 51.6340695, -0.3273525 51.6341373, -0.3274702 51.6343324, -0.3278245 51.6345559, -0.3282293 51.6345788, -0.3286691 51.634591, -0.3288689 51.6345036, -0.3290918 51.6343992, -0.3295415 51.6343491))",,,"[9648122066, 9648122067, 9648122068, 9648122069, 9648122070, 9648122071, 9648122072, 9648122073, 9648122074, 9648122075, 9648122076, 9648122077, 9648122078, 9648122079, 9648122080, 9648122081, 9648122082, 9648122083, 9648122084, 9648122085, 9648122086, 9648122087, 9648122088, 9648122089, 9648122090, 9648122091, 9648122092, 9648122093, 9648122094, 9648122095, 9648122096, 9648122097, 9648122098, 9648122099, 9648122100, 9648122066]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.3254334 51.6319458, -0.3257403 51.6316809, -0.3258602 51.6314192, -0.325227 51.6312746, -0.3249807 51.6314647, -0.3250272 51.6317967, -0.3254334 51.6319458))",,,"[9648122101, 9648122102, 9648122103, 9648122104, 9648122105, 9648122106, 9648122101]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.3293663 51.6323774, -0.3295256 51.632263, -0.329495 51.6321325, -0.328895 51.632107, -0.3287342 51.6320609, -0.3284149 51.6321074, -0.328177 51.6321725, -0.3279306 51.6320496, -0.3277187 51.6319423, -0.3273938 51.6319887, -0.3274459 51.6321537, -0.3276631 51.6322733, -0.3281041 51.6322775, -0.3282824 51.6322792, -0.328954 51.6322695, -0.3293663 51.6323774))",,,"[9648122107, 9648122108, 9648122109, 9648122110, 9648122111, 9648122112, 9648122113, 9648122114, 9648122115, 9648122116, 9648122417, 9648122418, 9651483432, 9648122419, 9648122420, 9648122107]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.3055071 51.5045633, -0.305501 51.504631, -0.3054167 51.5046563, -0.3054157 51.5047208, -0.3056027 51.5047335, -0.3060926 51.5044178, -0.3059848 51.5044153, -0.3059167 51.5044994, -0.3058029 51.5045342, -0.3055071 51.5045633))",,,"[9695106307, 9695106308, 9695106309, 9695106310, 9695106311, 9695106312, 9695106313, 9695106314, 9695106315, 9695106307]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4165646 51.4750882, -0.4165161 51.4753892, -0.4165795 51.4754609, -0.4162754 51.4755647, -0.4162739 51.4754737, -0.4162199 51.4754464, -0.4157785 51.4754764, -0.4157385 51.4754789, -0.415771 51.4750644, -0.4158971 51.4750256, -0.41611 51.4749989, -0.416344 51.4749666, -0.4165646 51.4750882))",,,"[9803589910, 9803589860, 9803589859, 9803589888, 9803589887, 9803589886, 9803589891, 9803589911, 8634996029, 9574733087, 9574733086, 8634996028, 9803589910]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4218717 51.4905, -0.421978 51.4904714, -0.4219453 51.4902951, -0.4217057 51.490189, -0.4211467 51.4901338, -0.4209764 51.4900819, -0.4209782 51.4899228, -0.421016 51.489721, -0.4210697 51.4894343, -0.4213364 51.4888975, -0.4216817 51.4882924, -0.4207394 51.4882484, -0.4207803 51.4880692, -0.4193137 51.4878835, -0.4193361 51.488131, -0.4196043 51.4885519, -0.4197154 51.4886745, -0.4202196 51.4887346, -0.4206132 51.4903414, -0.4208164 51.4904538, -0.4211812 51.4904232, -0.4217965 51.4904654, -0.4218717 51.4905))",,,"[9811981336, 9811981339, 9811981340, 9811981341, 9811981342, 9811981343, 9811981344, 9811981361, 9811981345, 9811981346, 9811981347, 9811981348, 9811981349, 9811981350, 2748542733, 2748542411, 25377944, 25377943, 25377959, 9811981327, 9811981338, 9811981337, 9811981336]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.422826 51.4885113, -0.4226732 51.4887755, -0.4225933 51.4888484, -0.4224549 51.4889224, -0.4222721 51.4891224, -0.4220911 51.4892384, -0.4218463 51.4891865, -0.4213246 51.4895566, -0.421016 51.489721, -0.4210697 51.4894343, -0.4214777 51.489137, -0.4215165 51.4888816, -0.4218417 51.4883249, -0.422351 51.4884214, -0.422826 51.4885113))",,,"[9811981353, 9811981354, 9811981355, 9811981356, 9811981357, 9811981358, 9811981359, 9811981360, 9811981361, 9811981345, 9811981364, 9811981363, 9811981362, 9812026517, 9811981353]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4230533 51.4877242, -0.4230778 51.4875333, -0.4229329 51.487423, -0.4223301 51.4873174, -0.4221956 51.4873907, -0.4220184 51.4879892, -0.4224142 51.4880448, -0.4223806 51.4881109, -0.4227208 51.4881777, -0.4228476 51.4881495, -0.4230533 51.4877242))",,,"[9812026524, 9812026525, 9812026526, 9812026527, 9812026528, 9812026529, 9812026530, 9812026531, 9812026532, 9812026533, 9812026524]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4181429 51.4796268, -0.4180181 51.4796027, -0.4180235 51.4792753, -0.4177016 51.4792452, -0.4174387 51.4793187, -0.4172456 51.4792586, -0.4171598 51.4791784, -0.4170954 51.4789445, -0.4168326 51.4787641, -0.4167414 51.4784634, -0.4169334 51.4787397, -0.4170595 51.4787804, -0.4172976 51.4788328, -0.4173537 51.4789229, -0.4173817 51.4790451, -0.417321 51.4791585, -0.4173677 51.4792283, -0.4174938 51.4792429, -0.4176666 51.4792138, -0.4178067 51.4791847, -0.4180729 51.4792109, -0.4180822 51.4794436, -0.4181429 51.4796268))",,,"[10186384113, 10186384099, 10186384098, 10186384097, 10186384096, 10186384095, 10186384094, 10186384093, 10186384092, 10186384091, 10186384101, 10186384102, 10186384103, 10186384104, 10186384105, 10186384106, 10186384107, 10186384108, 10186384109, 10186384110, 10186384111, 10186384112, 10186384113]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4163403 51.4795731, -0.4169783 51.4795844, -0.4168766 51.4798132, -0.4170372 51.4800133, -0.4172222 51.4801311, -0.4168481 51.4802057, -0.4167156 51.4801686, -0.4164278 51.4798539, -0.4163514 51.47961, -0.4163403 51.4795731))",,,"[10186384100, 10186384114, 10186384115, 10186384116, 10186413017, 561420754, 10186413018, 10186413019, 561420752, 10186384100]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4173612 51.4797842, -0.4173633 51.4796924, -0.417325 51.4796665, -0.4172815 51.4796681, -0.4172499 51.4796894, -0.4172305 51.4797592, -0.4172627 51.4798051, -0.4173029 51.479813, -0.4173485 51.4798072, -0.4173612 51.4797842))",,,"[10186413020, 10186413021, 10186413022, 10186413023, 10186413024, 10186413025, 10186413026, 10186413027, 10186413028, 10186413020]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4173873 51.4799898, -0.4173706 51.4800037, -0.4173619 51.4800203, -0.4173621 51.4800377, -0.4173712 51.4800541, -0.4173883 51.4800679, -0.4174115 51.4800776, -0.4174385 51.4800822, -0.4174664 51.4800812, -0.417498 51.4800793, -0.4175257 51.4800693, -0.4175398 51.4800531, -0.4175413 51.4800331, -0.417529 51.4800107, -0.4175149 51.4799948, -0.4174931 51.4799828, -0.4174662 51.479976, -0.4174372 51.4799751, -0.4174103 51.4799799, -0.4173873 51.4799898))",,,"[10186413040, 10186413041, 10186413042, 10186413043, 10186413044, 10186413045, 10186413046, 10186413047, 10186413029, 10186413030, 10186413033, 10186413034, 10186413035, 10186413036, 10186413037, 10186413038, 10186413039, 10186413031, 10186413032, 10186413040]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.4177443 51.4789621, -0.4177724 51.4789105, -0.4177724 51.4788189, -0.4177373 51.4787898, -0.4175552 51.4788196, -0.4174198 51.4787971, -0.4173848 51.478853, -0.4174945 51.4789479, -0.4175622 51.4789716, -0.4176848 51.4789679, -0.4177443 51.4789621))",,,"[10186413063, 10186413064, 10186413065, 10186413066, 10186413067, 10186413068, 10186413069, 10186413072, 10186413070, 10186413071, 10186413063]",heath,,,,,,,,,,,,,
