leisure,name,name:ru,sport,website,wikidata,wikipedia,geometry,created_by,barrier,note,bicycle,natural,operator,source,addr:city,addr:street,phone,check_date,access,survey:date,capacity,lit,covered,name:en,surface,tourism,addr:housename,description,fee,start_date,opening_hours,hoops,indoor,height,athletics,colour,nodes,number,organisation,layer,operator:wikidata,reservation,addr:postcode,fhrs:id,source:addr:postcode,FIXME,fixme,alt_name,number_of,is_in,dog,location,wheelchair,club,sport:bowls,sport:tennis,brand,fence_type,addr:housenumber,building,fhrs:authority,fhrs:inspectiondate,fhrs:rating,soccer,source:addr,amenity,playground:theme,old_name,source:sport,postal_code,url,source:name,sport_1,designation,name:source,name:cy,courts,contact:website,parking,phone:note,addr:country,short_name,area,disused,pitch:count,animal_keeping,animal_keeping:type,landuse,est_height,contact:instagram,sport:basketball,sport:soccer,bowls,quantity,name:ace,name:af,name:als,name:am,name:an,name:ar,name:arz,name:ast,name:az,name:azb,name:ban,name:bat-smg,name:be,name:be-x-old,name:bg,name:bh,name:bn,name:bs,name:ca,name:ckb,name:cs,name:cv,name:da,name:de,name:diq,name:el,name:es,name:et,name:eu,name:fa,name:fi,name:fo,name:fr,name:ga,name:gl,name:gu,name:ha,name:he,name:hi,name:hif,name:hr,name:hu,name:hy,name:id,name:is,name:it,name:ja,name:jv,name:ka,name:kaa,name:kk,name:km,name:kn,name:ko,name:ku,name:lb,name:lo,name:lt,name:lv,name:mai,name:min,name:mk,name:ml,name:mn,name:mr,name:ms,name:mt,name:my,name:nap,name:ne,name:nl,name:nn,name:no,name:ny,name:pa,name:pl,name:pt,name:qu,name:ro,name:sco,name:sh,name:sk,name:sl,name:so,name:sq,name:sr,name:su,name:sv,name:sw,name:szl,name:ta,name:th,name:tk,name:tr,name:tt,name:uk,name:uz,name:vi,name:wo,name:wuu,name:xh,name:xmf,name:yo,name:yue,name:zh,check_date:lit,source:geometry,goals,pitch,ref,addr:place,boules,email,max_age,smoking,vehicle,access:conditional,ele,historic:leisure,brand:website,brand:wikidata,brand:wikipedia,playground,athletics:long_jump,athletics:triple_jump,nature,level,oneway,construction,proposed,landcover,danger,informal,ways,type,boundary
pitch,,,soccer,,,,"POLYGON ((0.1769303 51.5966046, 0.1768732 51.5963209, 0.1776546 51.5962602, 0.1777118 51.5965439, 0.1769303 51.5966046))",,,,,,,,,,,,,,,no,,,grass,,,,,,,,,,,,"[5398777807, 5398777808, 5398777809, 5398777810, 5398777807]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,,,,,"POLYGON ((0.1797598 51.5847572, 0.1794806 51.5845248, 0.1801363 51.5842304, 0.1804308 51.5844802, 0.1797598 51.5847572))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,"[5398777922, 5398777923, 5398777924, 5398777925, 5398777922]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,Will to Win Hyde Park,,tennis,,,,"POLYGON ((-0.1736295 51.5033547, -0.1722709 51.503376, -0.1722575 51.5030444, -0.1736161 51.5030232, -0.1736295 51.5033547))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[130208398, 2497053957, 2497053950, 130208399, 130208398]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer;basketball,,,,"POLYGON ((0.0040284 51.5405411, 0.0040928 51.5404552, 0.004353 51.5405311, 0.0042886 51.5406187, 0.0040284 51.5405411))",,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,"[5402033119, 5402033120, 5402033227, 5402033221, 5402033119]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.2953778 51.423078, -0.2952161 51.4234866, -0.2948224 51.4234277, -0.2949896 51.4230158, -0.2953778 51.423078))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5405982448, 5405982449, 5405982450, 5405982451, 5405982448]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.2956852 51.4235572, -0.2952592 51.423495, -0.295421 51.423073, -0.2958524 51.4231369, -0.2956852 51.4235572))",,,,,,,,,,,,,,,no,,,grass,,,,,,,,,,,,"[5405982452, 5405982453, 5405982454, 5405982455, 5405982452]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.2957984 51.4230965, -0.2952862 51.4230158, -0.2953778 51.422804, -0.2958955 51.422878, -0.2957984 51.4230965))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5405982456, 5405982457, 5405982458, 5405982459, 5405982456]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.2945097 51.4242768, -0.2939489 51.4241792, -0.2941699 51.4236228, -0.29472 51.4237119, -0.2945097 51.4242768))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5405982460, 5405982461, 5405982462, 5405982463, 5405982460]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.2949141 51.4236564, -0.2954641 51.4237472, -0.2951837 51.4244129, -0.2946337 51.4243154, -0.2949141 51.4236564))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,"[5405982464, 5405982465, 5405982466, 5405982467, 5405982464]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.2949464 51.4248652, -0.2939812 51.424687, -0.2941699 51.4242902, -0.295146 51.4244751, -0.2949464 51.4248652))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,"[5405982468, 5405982469, 5405982470, 5405982471, 5405982468]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((0.1200774 51.4573127, 0.1199943 51.456965, 0.120528 51.4569149, 0.1206219 51.4572642, 0.1200774 51.4573127))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5420447897, 5420447898, 5420447899, 5420447900, 5420447897]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((0.1207319 51.4572508, 0.1206461 51.4569049, 0.1211959 51.4568531, 0.1212871 51.4572057, 0.1207319 51.4572508))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5420447901, 5420447902, 5420447903, 5420447904, 5420447901]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,,,,,"POLYGON ((0.1200238 51.4573762, 0.1199165 51.456955, 0.1212871 51.4568263, 0.1213998 51.4572542, 0.1200238 51.4573762))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5420447909, 5420447910, 5420447911, 5420447912, 5420447909]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,,,,,"POLYGON ((-0.2670955 51.4139796, -0.266714 51.413984, -0.2667188 51.4141472, -0.2671004 51.4141428, -0.2670955 51.4139796))",,,,,,,,,,,,,,,,,,paved,,,,,,,,,,,,"[5424695482, 5424695483, 5424695484, 5424695485, 5424695482]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((-0.1277189 51.5712563, -0.1273507 51.5714554, -0.1272311 51.5713701, -0.1275993 51.5711709, -0.1277189 51.5712563))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5452322700, 5452322699, 5452322698, 5452322697, 5452322700]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,equestrian,,,,"POLYGON ((0.0797505 51.2969646, 0.080062 51.2966548, 0.0803203 51.2967655, 0.0799876 51.2970664, 0.0797505 51.2969646))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5465239733, 5465239727, 5465239726, 5465239725, 5465239733]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,equestrian,,,,"POLYGON ((0.0776363 51.2969926, 0.0780122 51.297243, 0.0782186 51.2970985, 0.0778365 51.2968635, 0.0776363 51.2969926))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5465239771, 5465239772, 5465239773, 5465239774, 5465239771]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.2001545 51.6396136, -0.1999696 51.6393442, -0.1992134 51.6395442, -0.1993983 51.6398135, -0.2001545 51.6396136))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5467627019, 5467627020, 5467628121, 5467628122, 5467627019]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((-0.2009832 51.6394549, -0.2008286 51.639322, -0.200567 51.6393313, -0.2007097 51.6395305, -0.2009832 51.6394549))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5467628123, 5467628124, 5467628125, 5467628126, 5467628123]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,equestrian,,,,"POLYGON ((0.0817564 51.3066061, 0.082018 51.3066207, 0.0820366 51.3063288, 0.0817658 51.3063317, 0.0817564 51.3066061))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5482943529, 5482943530, 5482943531, 5482943532, 5482943529]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,equestrian,,,,"POLYGON ((0.0790618 51.3056777, 0.079342 51.3058091, 0.0796923 51.3055317, 0.0793981 51.3054004, 0.0790618 51.3056777))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5482943533, 5482943534, 5482943535, 5482943536, 5482943533]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,equestrian,,,,"POLYGON ((0.078549 51.2979408, 0.0790305 51.2981609, 0.0792321 51.297969, 0.0787568 51.2977635, 0.078549 51.2979408))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5491273216, 5491273217, 5491273218, 5491273219, 5491273216]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,equestrian,,,,"POLYGON ((0.0727415 51.309918, 0.0733066 51.3098684, 0.073344 51.3101136, 0.0727882 51.3101545, 0.0727415 51.309918))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5491299627, 5491299644, 5491299642, 5491299643, 5491299627]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,equestrian,,,,"POLYGON ((0.0574425 51.2933885, 0.0582123 51.2935965, 0.0583067 51.2934575, 0.0583786 51.2933516, 0.0576195 51.2931319, 0.0574425 51.2933885))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5491443560, 5491443561, 5612537474, 5491443562, 5491443563, 5491443560]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,cricket,,,,"POLYGON ((0.2457236 51.5546231, 0.2455068 51.5547609, 0.2452465 51.5548269, 0.2449173 51.5548452, 0.2445999 51.5548095, 0.2443565 51.5547211, 0.2441286 51.5545806, 0.2440127 51.5544058, 0.2439676 51.55422, 0.2440731 51.554025, 0.2442812 51.5538799, 0.2445532 51.5537945, 0.2449337 51.5537754, 0.2451018 51.5537964, 0.2453722 51.5538503, 0.2455939 51.5539532, 0.2457764 51.5540768, 0.2458554 51.5542562, 0.245854 51.5544481, 0.2457236 51.5546231))",,,,,,,,,,,,,,,no,,,grass,,,,,,,,,,,,"[5493374640, 5493374641, 5493374642, 5493374643, 5493374644, 5493374626, 5493374627, 5493374628, 5493374629, 5493374634, 5493374635, 5493374636, 5493374637, 5493374638, 5493374639, 5493374630, 5493374631, 5493374632, 5493374633, 5493374640]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((0.2451007 51.5549332, 0.2443077 51.5550372, 0.2445814 51.555844, 0.2453744 51.5557399, 0.2451007 51.5549332))",,,,,,,,,,,,,,,no,,,grass,,,UPR 13+ Football Field,,,,,,,,,"[5493395211, 5493395212, 5493395213, 5493395214, 5493395211]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((0.2456684 51.5559664, 0.2454611 51.5553645, 0.2460074 51.5552872, 0.2462113 51.5558912, 0.2456684 51.5559664))",,,,,,,,,,,,,,,no,,,grass,,,UPR ,,,,,,,,,"[5493395215, 5493395216, 5493395217, 5493395218, 5493395215]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,cricket,,,,"POLYGON ((0.2464596 51.5544913, 0.2468654 51.5544207, 0.2468209 51.5543216, 0.246415 51.5543922, 0.2464596 51.5544913))",,,,,,,,,,,,,,,no,,,asphalt,,,,,,,,,,,,"[5493395219, 5493395220, 5493395621, 5493395622, 5493395219]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,equestrian,,,,"POLYGON ((0.0081079 51.3523404, 0.0086782 51.3521797, 0.0085182 51.3519114, 0.0079357 51.3521151, 0.0081079 51.3523404))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5505958241, 5505958242, 2021761470, 5505958243, 5505958241]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.3697294 51.5735605, -0.368398 51.5733621, -0.3685742 51.5729055, -0.3699056 51.573104, -0.3697294 51.5735605))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,"[5506192117, 5506192116, 5506192115, 5506192114, 5506192117]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.3688645 51.5741165, -0.368233 51.5740504, -0.3684036 51.5734198, -0.3690352 51.5734859, -0.3688645 51.5741165))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,"[5506192221, 5506192120, 5506192119, 5506192118, 5506192221]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.3698252 51.5741089, -0.3693316 51.5740437, -0.3694942 51.5735682, -0.3699878 51.5736335, -0.3698252 51.5741089))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,"[5506192225, 5506192224, 5506192223, 5506192222, 5506192225]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((-0.3623816 51.5712451, -0.3621777 51.5713546, -0.3618342 51.5711075, -0.3620381 51.570998, -0.3623816 51.5712451))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5506192778, 5506192777, 5506192776, 5506192775, 5506192778]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.3766888 51.6007463, -0.3765416 51.6007827, -0.3764138 51.6005835, -0.3765611 51.6005471, -0.3766888 51.6007463))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5506212530, 5506212529, 5506212528, 5506212527, 5506212530]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.3764635 51.6008005, -0.3763162 51.6008369, -0.3761885 51.6006376, -0.3763357 51.6006012, -0.3764635 51.6008005))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5506212534, 5506212533, 5506212532, 5506212531, 5506212534]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.3762704 51.6008496, -0.3761231 51.600886, -0.3759954 51.6006868, -0.3761426 51.6006503, -0.3762704 51.6008496))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5506212538, 5506212537, 5506212536, 5506212535, 5506212538]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
